Lexical item;Level
balonmano;B2
banca;C1
bancarrota;C2
banco;A1
banco de peces;C2
banco mundial;C1
banda;C2
banda ancha;B1
banda armada;B2
banda de criminales;B2
banda de delincuentes;B2
banda organizada;B2
banda sonora;B2
banda terrorista;B2
bandeja;A2
banderín;C2
bandera;A1
bandera amarilla;B2
bandera roja;B2
bandera verde;B2
banquero;C1
banquete;B1
bar;A1
baraja;B2
baraja española;C2
baraja francesa;C2
barajar;B2
barato;A1
barba;A1
barba poblada;C1
barba recortada;C1
barbilla;B2
barca;B1
barco;A1
barco de pasajeros;B2
barco de pesca;B1
barco de vela;B2
barco pesquero;B2
barman;B2
barniz;C2
barnizar;B2
barnizar un mueble;C2
barquero;C2
barra;B1
barra de inicio;C2
barra de labios;B1
barra de pan;A2
barra de tareas;C2
barra de un bar;B1
barranco;C2
barrer;B1
barrer las calles;B2
barrica;C2
barricada;C2
barriga;B1
barrio;A2
barrio comercial;B1
barrio industrial;B1
barrio residencial;B1
barro;B2
basado;B2
basar;B1
basarse;B2
basarse en un estudio;B2
basarse en una investigación;B2
base;B1
base de datos;B1
bastón;B1
bastardo;C2
bastos;C2
basura;B1
basurero municipal;B2
bata;B2
batalla;B2
batalla campal;C2
batalla cuerpo a cuerpo;C2
batalla sangrienta;C2
batalla sin cuartel;C2
batalla sin tregua;C2
bate;B1
bateador;B1
batería;B1
batería de cocina;C1
batería de teléfono;B1
batidora;B2
batir;C2
batir huevos;B1
batuta;C2
bautismo;C1
bautizar;B2
bautizo;B2
bayeta;C1
bazar;C2
beato;C1
bebé;A2
bebé prematuro;C1
bebedero;C2
beber;A1
beber a sorbos;C2
beber como un cosaco;C2
beber de un trago;C2
bebida;A1
bebida alcohólica;C1
bebida con alcohol;A2
bebida con hielo;A2
bebida estimulante;C1
bebida refrescante;C1
bebida sin alcohol;A2
bebida sin hielo;A2
beca;B1
becario;B1
beisbolista;B1
belleza;B2
bendecir;B2
bendición;B2
bendito;C1
beneficio;C1
beneficio fiscal;C1
beneficioso;B2
berenjena;B1
besar;B1
besarse;B1
bestia;C1
biógrafo;C2
biólogo;B1
biblia;B1
biblioteca;A1
biblioteca municipal;A2
biblioteca pública;A2
bicho;C1
bicicleta;A1
bidé;A2
bien comunicado;A1
bien orientado;B2
bienes;C1
bienes de consumo;C1
bifurcarse;C2
bigamia;C2
bigote;A1
bilingüe;B2
billar;B1
billete;A1
billete de ida;A2
billete de ida y vuelta;A2
billete de lotería;B2
billete de vuelta;A2
bimotor;C2
biodiversidad;C1
biografía;B1
biológico;B2
biología;B1
biología molecular;C2
biomasa;B2
bioquímica;C2
biosfera;B2
biotecnología;C1
biquini;A2
bisabuelo;B2
bisexual;B1
bisnieto;B2
bisutería;B1
bizco;C2
bizcocho;B1
blanco;A1
blanco y negro;B1
blando;B1
blanquear dinero;C1
blasfemar;C2
blasfemia;C2
blindar un contrato;C2
bloque de pisos;B1
bloquear;A2
bloquearse el correo;C1
bloquearse el ordenador;B2
bloquearse la red;C1
blusa;A2
BM;C1
boca;A1
boca bien dibujada;C2
boca de metro;A2
bocacalle;C2
bocadillo;A1
boceto;C1
boda;B1
boda civil;B1
boda religiosa;B1
bodas de oro;B2
bodas de plata;B1
bodegón;B2
bol;B2
bolígrafo;A1
boletín;C2
Bolivia;A2
boliviano;A2
bollería;B2
bollería industrial;B2
bolsa;B1
bolsa de aseo;B1
bolsa de empleo;C1
bolsa de la compra;B1
bolsa de naranjas;A2
bolsa de trabajo;C1
bolsa de viaje;B1
bolsa isotérmica;C2
bolsas en los ojos;C1
bolso;A1
bomba;B1
bombardear;C1
bombero;A1
bombilla;B2
bombo;B2
bonanza;C2
bonificación;C1
bono;A2
bono del estado;C2
boquiabierto;C2
bordado;C1
bordar;C1
borde;C2
borrador;A2
borrar;A2
borrasca;B2
borroso;C1
bosque;A2
bostezar;B2
botánica;C1
botánico;C1
botón;A2
botón de disparo;B1
bota;B1
botar;A2
botar un barco;C2
botas;A2
botas de montaña;A2
botavara;C2
bote;C1
bote de mermelada;A2
bote de tomate;A2
bote salvavidas;C1
botella;A2
botella de leche;A2
botiquín;B1
botones;C2
bozal;C1
brújula;C1
braga;A2
bragueta;C2
bravo;B2
brazo;A2
brebaje;C2
brecha;B2
brecha salarial;C1
bricolaje;B1
brillante;B2
brillante expediente académico;C1
brillar;B2
brillar una estrella;B2
brillo;C1
brindar;B2
brindar amistad;C2
brindar apoyo;C2
brindar asistencia;C2
brindar ayuda;C2
brindar cariño;C2
brindar comprensión;C2
brindis;B1
brisa;C1
bronce;B2
bronquitis;B2
brotar;B1
brote;C2
bruma;C2
bruscamente;B2
brusco;B2
bruto;B2
buceador;B1
bucear;B1
budismo;B2
budista;A1
buen amigo;B1
buen expediente académico;C1
buen gusto;B2
buen sueldo;B2
buen tiempo;A2
buena disposición;C1
buena distribución;B2
buena persona;B1
buenas maneras;B2
buenas migas;C2
buenas noches;A1
buenas vistas;B1
bueno;A2
buenos días;A1
buenos modales;B2
bufé;B2
bufé libre;B2
bufanda;A2
bufete;B1
buhardilla;B2
buitre;B1
bujía;C2
bulo;C2
bulto;C1
bungaló;B2
buque de guerra;C2
burgués;C1
burguesía;C1
burlar;C1
burlar la ley;C1
burlar la vigilancia;C2
burlarse;B1
burocracia;B1
buscador;B1
buscar;A1
buscar alojamiento;A2
buscar datos;B1
buscar diferencias;B1
buscar documentos;B1
buscar en el correo;C1
buscar en la red;C1
buscar en un diccionario;B1
buscar en un libro;B1
buscar imágenes;B1
buscar información;B1
buscar piso;A2
buscar trabajo;B1
buscar una palabra;B1
busto;C2
butaca;B2
butaca no numerada;C1
butaca numerada;C1
buzón;B1
buzón de correos;B1
buzón de voz;B1
buzoneo;B2
cálculo;B2
cálculo en el riñón;C2
cálculo en la vesícula;C2
cáliz;C2
cámara;A2
cámara automática;C1
cámara de comercio;B2
cámara de control;C1
cámara de fotos;A2
cámara de seguridad;C1
cámara de vigilancia;C1
cámara digital;B1
cámara lenta;B2
cámara manual;C1
cáncer;B2
cápsula;C1
cárcel;B1
cárter;C2
cáscara de huevo;B1
célula;B2
célula madre;C1
céntimo;A1
céntimo de euro;A1
céntrico;B1
césped;B1
círculo;B1
círculo polar ártico;C2
círculo polar antártico;C2
cívico;C1
cúbico;B1
cúpula;C2
cóctel;B2
código;B1
código civil;C1
código de barras;C2
código de circulación;C1
código penal;C1
código postal;A1
cólico;C1
cómic;B1
cómico;B1
cómo estás;A1
cómoda;A2
cómodo;B1
cónsul;B1
cónyuge;B2
córnea;C1
córner;C2
cósmico;C2
cañón;B2
caña;C1
cañería;B2
caída;A2
caída de la mortalidad;C1
caída de la natalidad;C1
caída de la población;C1
cabaña;B1
caballero;C1
caballete;C2
caballo;A2
cabecera;C2
cabello;C1
caber;B1
cabeza;A2
cabeza de ajo;A2
cabeza de familia;C1
cabezazo;C2
cabina;A2
cabina de ducha;B2
cabina de teléfono;A2
cabina telefónica;A2
cable;B2
cable de fibra óptica;C2
cabo;B2
cacahuete;B1
cacao;A2
cacao en polvo;B2
cacharro;B2
cachorro;C1
caco;C2
cadáver;B2
cadena;A2
cadena de oro;B2
cadena de plata;B2
cadena nacional;B1
cadena pública;B1
cadena para nieve;C1
cadena perpetua;C1
cadena privada;B1
cadena regional;B1
cadencia;C2
caducado;B2
caer;B1
caer aguanieve;C1
caer bien;B1
caer bien a;B1
caer chuzos de punta;C2
caer cuatro gotas;C2
caer en picado;C2
caer mal;B1
caer mal a;B1
caer un chaparrón;B2
caer una granizada;C1
caer una helada;B2
caer una nevada;B2
caer una tormenta;B2
caerse;B1
caerse bien;B1
caerse de sueño;C1
caerse las hojas;B1
caerse mal;B1
caerse redondo;C2
café;B1
café con leche;A1
café cortado;A1
café solo;A1
cafetería;A2
cafetera;B1
cajón;A1
caja;A1
caja de ahorros;C1
caja de galletas;A2
caja fuerte;B2
caja negra;C1
cajero;A2
cajero automático;A2
cala;A2
cala abarrotada;C2
cala paradisiaca;C2
calabacín;B1
calcetín;A2
calcio;B2
calcular;B2
calcular un porcentaje;B2
calcular un porcentaje con precisión;B2
calcular un porcentaje mentalmente;B2
calcular una cantidad;B2
calcular una cantidad con precisión;B2
calcular una cantidad mentalmente;B2
caldera;B1
calderilla;B2
calefacción;B1
calendario;A2
calendario electoral;B2
calentamiento;B1
calentamiento global;B2
calentar;B1
calentar agua;B2
calentar una salsa;B2
caliente;B1
calificación;B2
calificación alta;C1
calificación baja;C1
calificación final;C1
calificación global;C1
calificación injusta;C1
calificación justa;C1
calificación media;C1
calificación oficial;C1
callado;B2
calle;A1
calle comercial;A2
calle de doble sentido;C1
calle de sentido único;C1
calle mayor;A2
calle peatonal;A2
callejón;B1
callejón sin salida;C1
callejero;B1
calmante;B2
calor;A1
caloría;B1
calorías vacías;B2
calumnia;C1
calurosamente;B2
calvicie;C2
calvo;A2
calzada;A2
calzada deslizante;C2
calzada en mal estado;C2
calzador;B2
calzar;B1
calzoncillo;A2
cama;A1
cama de matrimonio;A2
cama individual;A2
cama supletoria;B2
camada;C1
camarada;C2
camaradería;C2
camarero;A1
camarote;C1
cambiante;C2
cambiar;A2
cambiar de apellido;B2
cambiar de aspecto;B2
cambiar de cadena;B1
cambiar de canal;B1
cambiar de chaqueta;B2
cambiar de compañero;B1
cambiar de dirección;B1
cambiar de emisora;B1
cambiar de libro;B1
cambiar de nombre;B2
cambiar de peinado;B2
cambiar de rumbo;C1
cambiar de sitio;B1
cambiar de tema;B1
cambiar dinero;A1
cambiar el aceite;B2
cambiar el tamaño de letra;B2
cambiar el tipo de letra;B2
cambiar la configuración;B2
cambiar las actas;C1
cambiar las sábanas;A2
cambiar un billete;B1
cambiar una pieza;B2
cambiar una rueda;B2
cambiarse;B1
cambiarse de casa;A2
cambiarse de sitio;B1
cambio;B1
cambio climático;B1
cambio de imagen;B2
cambio de sentido;B2
cameo;C2
camión;B1
camión cisterna;C1
camión de mudanzas;B1
camilla;B2
camillero;C1
caminar;A2
caminar encorvado;C2
caminar ladeado;C2
caminar tieso;C2
camino;B1
camioneta;C1
camisón;B2
camisa;A1
camiseta;A1
campaña;B1
campaña electoral;B2
campaña publicitaria;B2
campeón;B2
campeonato;B2
campesino;B1
campestre;C1
campin;A2
campo;A1
campo de fútbol;B1
campus;B1
campus virtual;C1
cana;B2
canal;B1
canal nacional;B1
canal público;B1
canal privado;B1
canal regional;B1
canasta;A2
cancelación;A2
cancelar;B2
cancelar un cóctel;B2
cancelar un espectáculo;B2
cancelar un funeral;B2
cancelar un vuelo;B2
cancelar una celebración;B2
cancelar una deuda;C2
cancelar una fiesta de disfraces;B2
cancelar una hipoteca;C2
cancelar una reserva;A2
cancha;A2
canción;A2
candidato;B2
candidatura;C2
canguro;B1
canica;B2
canino;C2
canoa;C1
canon;B2
canon de belleza;C2
canon de la época;C2
canon estético;C2
canoso;C1
cansado;A2
cansancio;B2
cansarse;B1
cantante;A1
cantar;A1
cantar a capela;C2
cantar a dos voces;C2
cantar a pelo;C2
cantar a todo volumen;C1
cantar al compás;C2
cantar al compás de la música;C2
cantar como los ángeles;C2
cantar en directo;C1
cantar en un auditorio;C1
cantar en vivo;C1
cantar misa;C2
cantimplora;C1
cantina;C2
canturrear;C2
capítulo;B1
capa;A2
capa de ozono;B2
capacidad;B1
capacidad de análisis;B2
capataz;C2
capaz;B1
capilar;C2
capilla;C1
capitán;B1
capital;C2
capitalizar;C1
capitalizar una empresa;C2
capitel;C2
capricho;C1
caprichosamente;C2
caprichoso;C2
capricornio;B2
captar;B2
captar clientes;C1
captar una imagen;C2
captar una instantánea;C2
captura;C1
capturar a un delincuente;C1
capturar a un sospechoso;C1
carácter;A2
carácter absorbente;C2
carácter cambiante;C2
carácter compulsivo;C2
carácter controvertido;C2
cara;A2
cara de una montaña;C2
cara o cruz;C1
carabela;C2
caracol;C1
caradura;C1
caramelo;B1
caravana;C1
carbón;B2
carbohidrato;B1
cardenal;C1
cardiología;B1
carecer;B2
carecer de ética;C1
carecer de amor propio;C1
carecer de carácter;C1
carecer de entereza;C2
carecer de escrúpulos;C1
carecer de moral;C1
carecer de personalidad;C1
carecer de principios;C1
carecer de recursos;C1
carecer de temperamento;C1
carecer de valores;C1
carencia;C2
cargador;B1
cargamento;C2
cargar;A2
cargar la batería;B1
cargo;B2
carguero;C2
cariño;B2
caricaturista;C2
carmesí;C2
carné;A1
carné de conducir;A1
carné de identidad;A1
carné por puntos;B2
carnívoro;C1
carne;A1
carne a la brasa;B2
carne a la plancha;B1
carne asada;B2
carne con patatas;A2
carne de cerdo;A2
carne de cordero;A2
carne de pollo;A2
carne de ternera;A2
carne frita;B1
carne guisada;B2
carne hervida;B1
carnicería;A2
carnicero;A2
caro;A1
carpeta;B1
carpeta de anillas;C1
carpintería;B2
carpintero;B2
carrera;B1
carrera ciclista;B1
carrera de coches;B1
carrera de motos;B1
carretera;A1
carretera comarcal;B2
carretera de doble sentido;C1
carretera de sentido único;C1
carretera nacional;B2
carretera principal;B2
carretera secundaria;B2
carretilla;C1
carril;B1
carril adicional;C1
carril bici;B1
carril bus;B1
carril de aceleración;C1
carril de desaceleración;C1
carril de doble sentido;C1
carril de entrada;C1
carril de sentido único;C1
carril de vehículos lentos;C1
carril para bicicletas;C1
carril reversible;C1
carrito;B1
carrito de la compra;B1
carro;B1
carro de combate;C2
carro de la compra;B1
carrocería;C2
cartílago;C1
cartón;B1
cartón reciclado;B1
carta;A1
carta al director;B2
carta certificada;B2
carta confidencial;B2
carta de despido;B2
carta de presentación;B1
carta de reclamación;B2
carta de recomendación;B2
carta de solicitud de trabajo;B2
carta formal;B1
carta manuscrita;C1
carta mecanografiada;C1
carta oficial;B2
carta personal;B1
carta privada;B2
carta urgente;B2
cartearse;C1
cartel;B1
cartelera;B1
cartera;A1
cartera de clientes;C1
carterista;C2
cartero;B1
cartero comercial;B2
cartografía;C2
cartucho;B2
cartucho de tinta;B2
cartulina;B2
casa;A1
casa de campo;B2
casa de comidas;C2
casa en ruinas;C1
casa rústica;C1
casa rural;B1
casa señorial;C2
casa solariega;C2
casado;A1
casarse;A2
cascada;B2
casco;B1
casco antiguo;B1
casco histórico;B1
casco homologado;B2
caserío;C2
caserón;C2
casero;B1
casilla;B1
casona;C2
caspa;C1
casta;C2
castillo;A2
castillos en el aire;C2
casting;B2
catálogo;B1
catástrofe;B1
catástrofe natural;B2
católico;B1
catar;C1
catarata;C1
catastro;C2
catear;C2
catedrático;B2
catedral;A2
categoría;B1
categoría profesional;C1
cateto;B2
catolicismo;B2
cauce;B2
cauce de un río;C1
caudal de un río;B2
caudaloso;C1
causa;B1
cautivar;C2
cava;A2
cazador;B1
cazadora;A2
cazo;B1
cazuela;B2
cazuela de barro;B2
CD-ROM;A2
CE;C1
ceñido;C1
ceñirse;C1
ceñirse al guión;C2
cebada;C2
cebarse;C2
cebolla;A2
cebra;B1
ceda el paso;B2
ceder;B1
ceder el paso;B1
cefalea;C2
ceja;B1
cejijunto;C2
celador;C2
celebración;B2
celebración pomposa;C2
celebración protocolaria;C2
celebración soporífera;C2
celebración vistosa;C2
celebrar;B1
celebrar algo a bombo y platillo;C2
celebrar elecciones;B2
celebrar las elecciones;B2
celebrar misa;B2
celebrar un acto;C1
celebrar un bautizo;B2
celebrar un cóctel;B2
celebrar un funeral;B2
celebrar una boda;B1
celebrar una boda por la iglesia;C1
celebrar una boda por lo civil;C1
celebrar una fiesta de disfraces;B2
celebrar una pedida;C2
celebrar una pedida de mano;C2
celo;B2
celular;B1
cemento;B2
cena;A1
cenar;A1
censo;C2
censo de población;C2
censura;B2
centésimo;A2
centímetro;B1
centímetro cúbico;B1
centímetro cuadrado;B1
centollo;C1
central;A1
central de seguridad;B2
centralita;C1
centralizar;C1
centralizar un trabajo;C1
centrifugado;C1
centrifugar;C1
centro;A1
centro acreditado;C1
centro adscrito;C2
centro adscrito a la universidad;C2
centro comercial;A1
centro de animales;C1
centro de animales abandonados;C1
centro de belleza;B2
centro de día;C1
centro de educación especial;C2
centro de flores;B1
centro de menores;C1
centro de mujeres;C1
centro de recursos;B1
centro de salud;B1
centro homologado;C2
centro virtual;C1
centrocampista;C2
cepillar;B1
cepillarse el pelo;B2
cepillarse las uñas;B2
cepillarse los dientes;A2
cepillo;B1
cepillo de dientes;A2
cerámica;B1
cera;B1
cerdo;A2
cereal;A2
cerebro;B2
ceremonia;B1
ceremonia académica;C1
ceremonia formal;B2
ceremonia informal;B2
ceremonia sencilla;B2
ceremonia solemne;C1
cereza;B1
cerrársele a uno los ojos;C1
cerrar;A1
cerrar un documento;B1
cerrar un sobre;B1
cerrar una cuenta;B1
cerrar una operación;C1
certamen;B2
certamen de música;C1
certificado;A2
certificado de defunción;C2
certificado de empadronamiento;C2
certificado de matrimonio;C2
certificado de nacimiento;C2
certificar;C1
certificar un paquete;B2
certificar una carta;B2
cerveza;A1
cerveza de barril;B2
cervical;C2
cesárea;B2
cesar;C1
cese;C1
cesta;B1
cesta de la compra;B1
cetáceo;C2
cetrino;C2
chándal;B1
chabola;C1
chalé;A2
chaleco;A1
chaleco homologado;B2
champán;A2
champú;A2
champú anticaspa;C1
champú antipiojos;C1
chamuscar;C2
chamuscarse;C2
chanchullo;C2
chapa;C2
chapa y pintura;C1
chaparrón;B2
chapista;C1
chaqueta;B1
charla;C1
charlar;A1
charlar sobre un tema;B1
chasis;C2
chat;A2
chatear;A2
chef;A2
cheque;A2
cheque al portador;C1
cheque cruzado;C1
cheque de viaje;B1
cheque en blanco;C1
cheque nominativo;C1
cheque postal;B2
cheque sin fondos;C1
chequeo;B2
chichón;C1
chicha;C1
chico;A1
chile;A2
chileno;A2
chimenea;A2
chiringuito;C1
chirlas;C1
chirona;C2
chisme;C2
chispear;C2
chocar;B2
chocar contra algo;B2
chocolate;A2
chorizo;B1
choza;C1
chubasco;C2
chuche;A2
chucherías;C1
chuleta;B1
chuleta de cerdo;B1
chulo;C2
chupado;C2
chupar;B2
chutar;C2
ciática;C2
cibercafé;B1
ciberespacio;C1
cibernética;C2
cicatriz;B2
cicatrizar;C1
ciclón;C2
ciclismo;B2
ciclista;A2
ciclo;B1
ciclo educativo;C2
ciego;B2
cielo;A2
cielo cubierto;A2
cielo despejado;A2
cien;A1
ciencia;A2
ciencia avanzada;C2
ciencia especializada;C2
ciencia exacta;C2
ciencia experimental;C2
científico;A2
ciento;A2
cierre centralizado;C2
cifra;B2
cigüeña;C1
cigala;C1
cilindro;C2
cima;B2
cima de una montaña;C1
cimiento;C2
cinéfilo;C2
cincel;B2
cincelador;C2
cincelar;C2
cinco;A1
cinco sentidos;B2
cincuenta;A1
cine;A1
cine en blanco y negro;B1
cine en color;B1
cine mudo;C1
cine sonoro;C1
cineclub;C2
cinta;C2
cinturón;A1
cinturón de seguridad;B1
cinturón homologado;B2
cintura;B1
circo;A1
circo ambulante;C2
